Education,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age-Binning,Antiguedad-Binning,Estado
1,4,0,0,1,1,5,2,1,1,1,1,5,4,6,2,0,0,0,0,0,0,0,2,1,0
1,3,0,1,72,2,1,2,2,2,2,6,5,7,9,4,0,0,0,0,0,0,0,3,3,1
1,5,0,0,72,2,2,4,2,5,1,0,5,5,12,1,0,0,0,0,0,0,0,1,1,1
1,4,0,1,12,2,1,1,1,1,1,2,5,4,7,3,0,0,0,0,0,0,0,2,1,1
1,2,1,1,89,1,1,1,1,1,1,1,1,0,2,6,0,0,0,0,0,0,0,2,1,1
1,2,0,0,67,1,1,2,1,4,2,3,10,2,4,9,0,0,0,0,0,0,0,3,3,0
1,4,0,1,54,3,1,1,1,1,2,1,9,2,9,5,0,0,0,0,0,0,0,2,1,1
0,2,1,0,34,1,1,1,1,1,1,2,2,0,3,8,0,0,0,0,0,0,0,1,2,1
1,4,0,0,15,3,2,5,1,2,1,1,5,4,8,3,0,0,1,1,0,0,1,1,2,0
1,1,1,0,43,1,1,1,1,1,1,2,2,0,3,7,0,0,0,0,0,0,0,2,2,1
1,3,0,0,0,2,1,1,1,1,1,1,7,3,7,5,0,0,0,0,1,0,1,2,1,0
1,1,0,0,74,1,1,1,1,1,1,1,3,2,2,8,0,0,0,0,0,0,0,2,2,1
1,5,0,1,61,5,1,2,1,2,1,1,5,10,4,6,0,1,1,1,1,0,1,2,2,1
0,4,0,1,51,3,4,3,1,4,1,1,10,2,11,8,0,0,0,0,0,0,0,2,2,0
1,5,1,2,97,5,1,2,1,1,1,3,3,4,7,5,0,1,1,0,0,0,0,3,2,1
1,2,1,2,75,1,1,1,1,1,1,2,1,0,3,8,0,0,0,0,0,0,0,2,3,0
1,4,0,1,83,3,1,3,2,2,2,1,8,9,4,4,0,0,0,0,0,0,0,3,2,0
1,1,1,0,23,1,1,1,1,1,1,1,1,0,3,6,0,0,0,0,0,0,0,1,1,1
1,3,1,1,65,1,1,1,1,1,1,1,2,0,3,5,0,0,0,0,0,0,0,2,1,0
1,3,0,0,94,2,1,1,1,1,3,1,6,4,7,6,0,0,0,0,0,0,0,1,3,0
1,3,0,2,42,2,1,1,1,1,1,3,7,3,7,5,0,0,0,0,0,0,0,2,2,1
0,2,1,0,10,1,1,1,1,1,1,2,2,0,3,7,0,0,0,0,0,0,0,1,2,1
1,2,1,1,94,1,1,1,1,1,1,2,1,0,3,8,0,0,0,0,0,0,0,2,3,1
1,4,0,1,50,2,4,2,1,4,3,5,6,5,12,3,0,0,0,0,0,0,0,3,2,1
1,3,1,0,46,1,1,1,1,1,2,2,6,1,5,7,0,0,0,0,0,0,0,2,2,0
1,4,0,0,98,2,2,4,1,1,4,1,7,7,12,3,0,0,0,0,0,0,0,1,3,0
0,3,0,1,42,1,1,1,1,1,1,1,1,0,3,6,0,0,0,0,0,0,0,1,2,0
1,3,0,1,30,2,1,1,1,1,4,2,7,6,5,5,1,0,0,0,0,0,0,2,1,0
1,2,1,1,11,1,1,1,1,1,1,3,2,1,3,5,0,0,0,0,0,0,0,3,2,1
1,2,0,1,61,1,2,1,1,2,1,3,3,2,6,5,0,0,0,0,0,0,0,2,3,1
1,2,1,0,12,1,1,1,1,1,1,4,3,0,4,6,0,0,0,0,0,0,0,1,1,0
1,1,1,0,76,1,1,1,1,1,1,4,4,0,3,9,0,0,0,0,0,0,0,1,3,1
0,4,0,0,2,2,2,3,3,1,2,1,3,6,7,1,0,0,0,0,0,0,0,2,2,1
1,4,0,0,43,3,2,5,2,2,3,1,5,6,7,2,1,0,1,0,1,0,1,2,1,1
0,3,0,0,27,3,3,3,1,2,4,2,3,6,8,3,0,0,0,0,0,0,0,1,3,0
1,3,0,1,60,2,1,1,1,1,2,3,7,5,8,5,0,0,0,0,0,0,0,3,3,0
1,3,0,1,79,1,1,1,1,1,1,2,3,1,5,5,0,0,0,0,0,0,0,2,2,0
1,1,2,0,96,1,1,1,1,1,1,4,3,1,3,5,0,0,0,0,0,0,0,1,2,1
1,3,0,1,17,1,1,1,1,1,3,2,5,3,3,6,0,0,0,0,0,0,0,2,2,0
1,4,0,1,0,2,1,1,1,1,1,3,6,2,9,4,0,0,0,0,0,0,0,3,1,1
0,4,0,0,38,2,2,5,4,4,2,1,7,7,10,3,1,0,0,1,0,0,0,3,3,1
1,2,1,1,43,1,1,1,1,1,1,2,1,1,2,5,1,0,0,0,0,0,0,2,1,1
1,3,0,1,1,2,1,1,1,1,1,3,7,1,7,8,0,1,0,1,0,0,1,2,1,1
1,3,0,1,25,1,5,2,5,1,4,7,10,2,12,7,0,0,0,0,0,0,0,1,2,0
1,2,0,1,2,1,1,1,1,1,1,1,1,0,3,7,0,0,0,0,0,0,0,2,1,1
1,3,2,0,66,2,2,1,2,1,2,3,6,2,11,5,0,0,0,0,0,0,0,1,3,1
1,2,1,1,49,1,1,1,1,1,1,2,1,0,3,8,0,0,0,0,0,0,0,2,3,1
0,5,0,0,5,3,1,2,1,1,1,1,6,9,10,2,0,0,1,0,0,0,0,1,2,1
1,2,1,0,71,1,1,1,1,1,1,2,2,0,3,8,0,0,0,0,0,0,0,2,1,1
1,3,1,1,35,1,1,1,1,1,1,6,6,1,4,8,0,0,0,0,0,0,0,2,1,1
1,1,0,0,94,1,1,1,1,1,1,1,0,0,3,6,0,0,0,0,0,0,0,1,3,1
0,2,1,0,80,1,1,1,2,2,2,6,4,1,6,7,0,0,0,0,0,0,0,1,3,1
0,3,1,0,61,1,1,1,2,1,2,2,6,1,4,7,0,0,0,0,0,0,0,2,1,0
1,3,0,1,29,1,1,1,1,1,1,3,4,2,8,4,0,0,0,0,0,0,0,2,2,1
1,3,0,1,0,1,1,1,1,1,1,3,5,1,8,5,0,0,0,0,0,0,0,2,2,0
1,1,2,0,80,1,1,1,1,1,1,1,1,0,2,7,0,0,0,0,0,0,0,1,2,0
1,3,0,1,54,1,2,1,2,1,3,3,2,3,8,3,0,0,0,0,0,0,0,1,2,1
1,2,1,0,71,1,1,1,1,1,1,2,2,0,3,7,0,0,0,0,0,0,0,1,3,1
1,4,0,0,27,5,1,3,1,1,1,1,5,7,4,3,0,1,0,0,1,0,0,1,2,1
1,3,0,1,61,2,2,2,2,2,1,2,5,5,4,3,0,1,0,0,0,0,0,2,1,0
1,1,1,0,55,1,1,1,1,1,1,3,4,0,3,7,0,0,0,0,0,0,0,2,1,1
0,2,1,1,35,1,1,1,1,1,1,4,3,1,4,7,0,0,0,0,0,0,0,1,1,0
1,3,1,0,34,2,2,1,1,1,3,1,5,7,10,3,0,0,0,0,0,0,0,1,2,1
1,4,0,0,95,3,1,3,5,4,1,1,4,8,5,2,1,0,1,1,0,0,0,3,2,1
1,2,1,1,64,2,1,1,1,1,2,7,6,6,4,6,0,0,0,0,0,0,0,2,2,0
1,2,1,0,30,1,1,1,1,1,1,2,3,0,4,8,0,0,0,0,0,0,0,1,3,1
1,5,0,0,12,2,2,3,2,2,2,1,6,9,12,1,0,0,0,0,0,0,0,3,1,0
0,1,1,0,96,1,1,1,1,1,1,4,3,1,3,9,0,0,0,0,0,0,0,1,3,1
1,2,1,0,16,1,1,1,1,1,1,3,3,1,2,8,1,0,0,0,0,0,1,2,1,0
1,2,0,1,16,1,1,1,1,1,1,2,2,0,3,8,0,0,0,0,0,0,0,2,3,1
1,2,2,0,78,1,1,1,1,1,1,1,0,0,3,5,0,0,0,0,0,0,0,2,2,0
0,3,1,1,83,1,1,1,1,1,1,2,2,0,3,6,0,0,0,0,0,0,0,1,1,1
1,5,0,0,96,4,3,5,3,3,1,1,5,6,10,2,0,0,0,0,0,0,1,2,3,0
1,4,0,0,67,3,2,4,4,3,3,1,3,2,13,1,0,0,0,0,0,0,0,2,2,1
1,3,2,1,87,1,1,1,1,1,1,4,6,1,4,9,0,0,0,0,0,0,0,3,3,0
1,2,1,1,34,1,1,1,1,1,1,2,2,0,3,7,0,0,0,0,0,0,0,2,1,1
1,3,1,1,46,1,1,1,2,1,2,8,9,2,5,8,0,0,0,0,0,0,0,2,2,1
1,4,0,0,7,3,2,2,2,1,1,2,2,6,10,5,0,0,0,0,0,0,0,1,1,0
1,2,1,0,73,1,1,1,1,1,1,2,2,0,3,9,1,0,0,0,0,0,0,2,3,1
1,3,1,1,54,1,1,1,1,1,2,6,5,2,5,5,0,0,0,0,0,0,0,2,3,0
1,4,0,0,93,1,1,3,1,2,4,1,3,10,11,1,0,0,0,0,0,0,0,1,1,1
0,2,1,0,52,1,1,1,1,1,1,1,1,0,2,7,0,0,0,0,0,0,0,1,1,0
1,3,0,0,53,2,1,2,4,2,1,2,7,10,5,6,1,0,0,0,0,0,1,3,3,0
1,3,0,1,81,3,1,1,1,1,5,2,8,10,5,6,0,0,0,0,0,0,0,2,3,0
1,4,0,1,8,2,2,1,2,2,3,1,6,9,4,5,0,0,0,0,0,0,1,3,2,1
1,4,0,1,97,3,4,2,4,5,2,2,10,6,7,4,0,0,0,0,0,0,0,3,1,0
1,2,1,0,50,1,2,1,1,1,1,3,4,2,8,6,0,0,0,0,0,0,0,2,2,1
1,1,1,0,38,1,1,1,1,1,1,4,4,0,3,8,0,0,0,0,0,0,0,1,2,0
1,4,0,0,61,1,1,3,2,3,2,1,4,3,10,2,0,0,0,0,0,0,0,3,3,1
1,3,0,1,46,1,1,1,1,1,1,2,4,1,4,6,0,0,0,0,0,0,0,2,2,0
1,4,0,0,73,1,3,3,1,2,1,1,4,5,6,2,0,0,0,0,0,0,0,2,2,1
1,3,0,0,19,1,1,1,1,1,2,1,3,3,6,3,0,0,0,0,0,0,0,2,1,1
1,3,1,2,10,1,1,1,1,1,1,5,4,1,6,5,0,0,0,0,0,0,0,2,2,1
1,5,0,0,94,2,3,2,4,1,5,1,3,4,10,0,0,0,0,0,0,0,0,2,1,0
1,5,0,0,10,2,1,5,1,1,1,0,7,4,7,2,0,0,0,1,0,0,1,2,1,0
1,3,1,0,37,1,1,1,1,1,1,1,1,0,2,7,0,0,0,0,0,0,0,2,1,0
1,3,1,0,94,1,1,1,1,1,1,1,2,0,3,5,0,0,0,0,0,0,0,2,1,1
1,3,0,0,23,1,1,1,1,1,1,1,2,1,6,4,0,0,0,0,0,0,0,1,1,1
1,4,0,0,75,3,1,4,2,1,1,1,3,10,8,1,0,0,0,0,0,0,0,2,2,0
1,4,0,0,40,2,1,3,2,2,1,1,3,10,5,2,0,0,0,0,0,0,0,1,2,1
1,3,0,1,24,4,1,1,1,1,4,6,10,5,10,8,0,0,0,0,0,0,1,2,3,0
1,2,1,0,11,1,1,1,1,1,1,2,3,1,4,7,0,0,0,0,0,0,1,2,2,1
1,5,0,0,29,3,1,5,5,1,1,1,7,3,7,3,0,0,1,0,0,0,1,1,3,0
1,3,0,0,51,2,2,2,3,2,2,1,3,4,6,1,0,0,0,0,0,0,0,3,2,1
1,4,0,0,86,3,1,1,1,1,1,1,3,4,7,2,0,0,0,0,0,0,0,2,1,1
1,4,0,0,9,5,1,3,1,1,1,1,7,6,6,3,0,1,1,0,0,0,1,1,2,1
0,2,0,1,30,1,1,1,1,1,1,2,3,2,7,3,0,0,0,0,0,0,0,3,1,0
1,4,0,0,73,4,2,3,3,1,1,1,6,9,9,3,0,0,0,1,0,0,0,3,2,0
1,3,1,1,25,1,1,1,1,1,1,1,1,0,3,7,1,0,0,0,1,0,0,3,1,1
1,4,0,0,67,2,1,3,5,1,4,1,2,10,6,1,0,0,0,0,0,0,0,1,2,0
1,2,1,0,67,1,1,1,1,1,1,1,2,0,4,6,0,0,0,0,0,0,1,2,3,0
1,2,1,1,58,1,1,1,1,1,1,3,1,1,4,4,0,0,0,0,0,0,0,3,1,1
1,4,1,0,82,3,3,3,5,4,1,1,11,4,10,5,0,0,0,1,0,0,0,1,1,1
1,2,0,0,98,1,1,2,1,1,3,3,6,1,6,8,0,0,0,0,0,0,0,1,3,1
1,4,0,0,93,2,1,2,5,1,3,1,4,5,9,2,0,0,0,1,0,0,0,1,1,1
0,4,0,0,53,3,3,4,3,2,4,1,4,4,10,2,0,1,0,0,0,0,0,1,1,0
1,4,0,0,66,2,4,2,2,3,2,1,5,4,6,2,0,0,0,0,0,0,0,1,1,0
1,4,0,1,6,3,3,3,1,1,2,1,6,9,5,3,0,0,0,0,0,0,0,2,1,1
1,4,0,0,42,2,1,3,2,1,1,1,6,4,9,2,0,0,0,0,0,0,0,2,1,1
1,3,1,0,78,1,1,1,1,1,1,1,1,1,4,3,0,0,0,0,0,0,0,1,1,0
1,4,0,1,29,3,1,1,1,1,2,2,11,2,10,7,0,1,0,0,0,0,0,3,3,0
0,2,1,0,82,1,1,1,1,1,1,1,1,0,3,8,0,0,0,0,0,0,0,1,3,1
1,4,0,0,92,1,1,2,1,1,5,1,2,11,5,1,0,0,0,0,0,0,0,3,1,0
1,2,1,0,78,1,1,1,1,1,1,2,3,0,3,8,0,0,0,0,0,0,0,2,1,1
1,4,0,0,54,2,1,2,4,2,1,1,9,3,4,4,0,0,0,0,0,0,0,2,2,1
1,4,0,1,45,5,1,3,1,2,1,3,11,5,11,8,0,0,0,1,0,0,0,2,2,1
1,3,0,1,59,2,1,2,1,1,3,3,7,5,11,5,0,0,0,0,0,0,0,2,2,0
1,3,1,0,8,2,1,1,3,1,1,2,8,4,9,6,0,0,0,0,0,0,0,2,2,0
0,4,1,1,51,2,3,2,2,3,3,8,6,3,5,6,0,0,0,0,0,0,0,3,2,0
1,3,0,1,51,2,1,1,1,1,3,2,7,4,7,5,0,0,0,0,0,0,0,2,2,1
1,4,0,0,76,1,3,4,1,2,2,1,3,2,6,1,0,0,1,0,0,0,1,1,2,0
1,5,0,0,62,4,1,5,4,2,4,0,5,8,5,2,0,1,1,1,0,0,1,3,3,1
0,1,0,0,86,1,1,1,1,1,1,3,2,1,3,7,0,0,0,0,0,0,0,1,3,0
1,3,0,0,60,4,1,1,1,1,1,1,4,4,10,8,0,1,1,0,0,0,0,1,3,1
0,3,0,1,56,1,2,1,2,2,3,3,4,4,9,3,0,0,0,0,0,0,0,1,1,1
1,4,1,1,83,1,1,1,1,1,1,2,4,2,5,3,0,0,0,0,0,0,0,1,2,0
1,2,1,0,92,1,1,1,1,1,1,1,2,0,3,4,0,0,0,0,0,0,0,2,1,1
0,4,0,1,31,3,1,1,1,1,1,2,3,2,9,8,0,0,0,0,0,0,0,2,3,0
1,2,1,0,80,1,1,1,1,1,1,1,2,0,3,4,0,0,0,0,0,0,0,1,1,1
1,3,1,1,39,1,1,1,1,1,1,3,2,1,3,5,1,0,0,0,0,0,0,2,1,1
1,3,1,1,20,1,1,1,1,1,1,4,3,1,4,6,0,0,0,0,0,0,1,2,3,0
1,2,2,0,53,1,1,1,1,1,1,1,3,1,2,8,0,0,0,0,0,0,0,2,2,0
1,3,1,1,84,1,1,1,1,1,1,1,1,1,2,6,0,0,0,0,0,0,0,2,1,1
1,1,1,1,50,1,1,1,1,1,1,5,3,0,4,8,0,0,0,0,0,0,0,2,3,1
1,3,0,1,96,1,1,1,1,4,3,3,5,2,6,5,0,0,0,0,0,0,1,2,3,1
1,3,0,1,94,1,1,2,2,2,2,4,5,5,8,5,0,0,0,0,0,0,0,3,3,0
1,3,1,1,25,1,1,1,1,1,1,2,2,0,4,5,0,0,0,0,0,0,0,2,1,1
1,3,0,1,48,1,1,1,1,1,2,4,5,2,5,6,0,0,0,0,0,0,0,3,2,0
1,4,0,1,65,2,3,1,1,4,3,2,4,7,13,2,0,0,0,0,0,0,0,2,3,0
1,3,0,1,69,2,1,1,1,1,1,3,6,3,8,5,0,0,0,0,0,0,0,2,1,0
1,2,1,0,12,1,1,1,1,1,1,2,2,0,3,6,0,0,0,0,0,0,1,2,3,1
1,2,0,1,84,1,1,1,1,1,1,5,2,1,5,6,0,0,0,0,0,0,0,2,2,1
1,3,1,1,47,1,1,1,1,1,1,7,3,1,6,5,0,0,0,0,0,0,0,1,1,1
1,3,0,1,87,1,3,2,1,2,3,3,5,2,11,4,0,0,0,0,0,0,0,2,2,1
1,5,0,0,35,3,1,5,1,1,2,1,6,7,9,2,0,0,1,1,0,0,1,2,2,1
1,2,1,0,47,1,1,1,1,1,1,3,3,0,4,7,0,0,0,0,0,0,0,2,3,1
1,2,1,0,48,1,1,1,1,1,1,1,1,0,2,8,0,0,0,0,0,0,1,2,2,1
1,3,1,0,46,1,1,2,2,2,1,6,10,2,6,9,0,0,0,0,0,0,0,1,3,1
1,4,0,0,27,2,4,3,1,4,1,1,3,4,10,1,0,0,0,0,0,0,0,1,1,1
1,2,2,1,37,1,1,1,1,1,1,4,3,0,4,7,0,0,0,0,0,0,0,2,3,1
0,1,1,0,8,1,1,1,1,1,1,3,3,0,4,8,0,0,0,0,0,1,0,1,3,1
0,3,0,1,29,1,1,1,2,2,1,3,7,1,7,5,0,0,0,0,0,0,0,2,1,0
1,4,0,0,85,3,4,3,2,3,1,1,4,6,13,2,0,0,0,0,0,0,0,2,3,1
1,4,0,0,2,2,1,3,3,1,1,1,2,8,13,0,0,0,0,0,0,0,0,2,1,1
1,4,0,0,66,5,2,3,4,1,1,1,2,4,12,1,0,0,1,0,0,0,0,2,3,1
1,3,2,1,60,1,1,1,1,1,1,7,6,3,5,7,0,0,0,0,0,0,0,2,2,1
1,2,1,1,54,1,1,1,1,1,1,3,2,0,4,4,0,0,0,0,0,0,0,3,1,1
1,3,0,1,70,3,1,1,1,1,4,5,10,6,7,7,1,0,0,0,0,0,0,3,2,1
0,3,1,1,55,1,1,1,1,1,1,1,0,1,2,4,0,0,0,0,0,0,0,2,2,0
1,1,0,0,20,1,1,1,1,1,1,0,0,0,0,14,0,0,0,0,0,0,0,2,1,0
1,2,1,0,78,1,1,1,1,1,1,1,2,0,3,7,0,0,0,0,0,0,0,1,2,0
1,3,0,1,63,2,2,2,1,3,2,3,11,6,9,6,0,0,0,0,0,0,0,1,2,0
1,4,0,0,17,3,5,1,4,2,5,1,5,11,6,3,0,0,1,1,0,0,1,3,2,1
1,4,0,1,43,1,1,1,1,1,1,2,4,2,8,4,0,0,0,0,0,0,0,2,2,1
1,4,0,0,13,4,3,4,1,2,1,1,5,6,7,2,0,0,0,0,0,0,0,1,1,1
1,4,0,0,46,5,1,4,2,3,4,1,9,7,9,5,1,0,1,1,0,0,1,2,2,1
0,4,0,0,65,2,1,4,4,1,3,1,4,9,13,2,0,0,0,0,0,0,0,2,2,0
1,2,1,1,1,1,1,1,1,1,1,2,2,0,3,5,0,0,0,0,0,0,0,3,1,0
1,5,0,0,6,5,1,2,1,2,1,1,2,4,10,1,0,1,1,1,1,0,1,3,1,0
0,2,1,0,32,1,1,1,1,1,1,1,0,0,3,7,0,0,0,0,0,0,0,2,3,1
1,2,1,0,34,2,1,1,1,1,1,5,10,1,6,9,1,0,0,0,0,0,0,1,3,1
1,4,1,0,70,1,2,2,3,1,2,4,5,3,12,4,0,0,0,0,0,0,0,1,1,0
1,4,1,1,49,1,1,1,1,1,1,2,1,1,4,3,0,0,0,0,0,0,0,3,1,0
1,2,0,0,65,1,1,1,1,1,1,1,1,0,2,6,0,0,0,0,0,0,0,1,1,0
1,4,0,0,25,3,1,3,2,2,1,1,8,4,10,6,0,0,0,1,0,0,0,1,1,1
1,2,1,1,84,1,1,1,1,1,1,3,2,1,3,5,0,0,0,0,0,0,0,3,1,1
1,3,1,0,7,2,1,2,3,2,2,3,8,8,6,6,1,0,0,0,0,0,0,2,2,1
1,3,0,1,34,1,1,1,1,1,1,4,3,1,8,4,0,0,0,0,0,0,0,3,2,0
1,4,0,1,38,1,1,2,1,1,1,1,6,4,9,7,0,1,1,0,0,0,1,3,3,0
1,5,0,0,1,5,1,3,3,1,1,1,4,3,4,1,0,0,1,1,0,0,1,1,2,0
0,3,1,1,25,2,1,1,1,1,4,5,8,5,4,8,1,0,0,1,0,0,1,1,2,1
1,1,1,0,25,1,1,1,1,1,1,2,2,0,3,8,0,0,0,0,0,0,0,1,3,1
1,2,0,1,50,1,1,1,1,1,1,5,5,2,4,8,0,0,0,0,0,0,0,3,2,1
1,2,0,1,46,1,2,1,2,2,1,6,3,8,4,4,1,0,0,0,0,0,1,3,3,0
1,4,0,1,96,2,2,2,1,1,2,2,6,5,10,3,0,0,0,0,0,0,0,3,3,1
1,4,0,0,57,4,1,2,2,1,4,1,4,4,11,1,0,0,1,0,0,0,0,3,2,1
1,1,1,1,47,1,1,1,1,1,1,4,3,1,2,8,1,0,0,0,0,0,0,2,1,1
1,2,1,1,52,1,1,1,1,1,1,1,1,0,2,6,0,0,0,0,0,0,0,2,2,0
1,4,0,1,30,5,1,3,5,5,4,1,10,2,8,5,0,1,1,1,0,0,0,1,3,1
1,3,0,1,63,1,1,1,1,1,1,1,1,1,5,2,0,0,0,0,0,0,0,2,1,1
1,2,1,0,51,1,1,1,1,1,1,7,6,1,4,9,0,0,0,0,0,0,0,1,3,0
1,2,0,1,14,1,1,1,1,1,1,1,3,0,3,8,0,0,0,0,0,0,0,2,3,1
1,2,1,1,20,1,1,1,1,1,1,3,2,0,4,5,0,0,0,0,0,0,0,2,1,1
1,3,0,0,56,1,2,1,1,2,1,1,4,2,8,3,0,0,0,0,0,0,0,3,1,1
0,4,0,0,41,3,3,2,3,4,2,1,6,6,7,3,0,0,1,0,0,0,0,2,1,1
1,3,0,0,72,1,1,1,1,1,1,1,2,1,7,2,0,0,0,0,0,0,0,2,2,1
1,2,1,0,1,1,1,1,1,1,1,1,1,0,3,8,0,0,0,0,0,0,0,2,3,1
1,1,0,0,27,1,2,1,1,1,1,1,2,1,4,7,0,0,0,0,0,0,0,2,3,0
1,2,1,0,77,1,1,1,1,1,1,3,3,1,3,7,0,0,0,0,0,0,0,2,1,1
1,2,1,0,87,1,1,1,1,1,1,1,2,0,3,8,0,0,0,0,0,0,0,2,2,1
1,4,1,2,81,4,1,1,1,1,3,7,11,3,4,7,0,0,0,0,0,0,1,3,3,1
1,2,0,1,51,1,1,1,1,1,1,1,1,1,3,5,0,0,0,0,0,0,0,2,1,1
1,1,1,0,79,1,1,1,1,1,1,2,2,1,2,8,0,0,0,0,0,0,0,1,3,1
1,3,0,1,11,1,2,1,3,2,2,3,5,4,9,4,0,0,0,0,0,0,0,2,2,1
1,2,1,0,54,1,1,1,1,1,1,1,2,2,2,7,1,0,0,0,0,0,1,1,2,0
0,1,1,0,93,1,1,1,1,1,1,2,2,1,2,9,0,0,0,0,0,0,0,1,3,0
1,2,0,1,0,1,1,1,1,1,1,1,1,0,3,4,0,0,0,0,0,0,0,3,2,0
0,4,0,1,54,3,3,1,3,1,1,5,10,7,10,6,0,0,0,0,0,0,0,2,3,1
1,4,0,0,21,2,3,4,3,3,1,1,8,8,5,3,0,0,1,0,0,0,1,2,2,1
1,5,0,0,58,2,5,5,3,3,1,1,8,6,5,3,0,0,0,0,0,0,1,2,3,0
1,4,0,0,3,2,3,2,3,2,1,1,4,4,7,2,0,0,0,0,0,0,0,2,1,1
0,2,1,0,99,1,1,1,1,1,1,1,1,0,3,8,0,0,0,0,0,0,0,2,3,1
1,4,0,0,70,2,2,3,3,4,3,1,5,6,7,2,0,0,1,0,0,0,0,2,1,1
1,2,0,0,65,1,1,1,1,1,1,2,5,1,5,8,0,0,0,0,0,0,0,1,3,0
1,2,1,1,44,1,1,1,1,1,1,4,3,0,4,4,0,0,0,0,0,0,0,3,1,1
1,3,1,1,6,1,1,1,1,1,1,3,2,0,4,7,0,0,0,0,0,0,0,2,2,0
1,2,1,0,9,1,1,1,1,1,1,1,1,2,2,6,1,0,0,0,0,0,1,2,1,1
1,3,0,1,95,2,1,1,1,1,3,4,6,3,8,5,0,0,0,0,0,0,0,3,2,1
1,3,0,1,70,2,1,1,1,1,5,2,5,5,6,3,1,0,0,0,0,0,0,2,1,1
1,2,1,1,92,1,1,1,1,1,1,3,2,0,3,8,0,0,0,0,0,1,0,3,3,1
1,1,0,0,62,1,1,1,1,1,1,15,0,1,0,19,0,0,0,0,0,0,0,1,3,0
1,4,0,0,85,1,1,3,2,1,4,1,4,5,4,2,0,0,0,1,0,0,0,2,1,1
1,2,1,0,2,1,1,1,1,1,1,1,1,1,2,6,0,0,0,0,0,0,1,1,2,1
1,2,0,1,0,1,1,1,1,1,1,3,2,1,4,7,0,0,0,0,0,0,0,2,3,0
1,2,0,1,91,1,1,1,1,1,1,1,2,0,4,4,0,0,0,0,0,0,0,2,2,1
1,4,0,1,3,2,3,2,4,2,1,1,7,7,12,3,0,0,0,0,0,0,0,2,2,1
1,2,1,0,68,1,1,1,1,1,4,6,6,1,5,8,0,0,0,0,0,0,1,1,3,1
1,3,0,1,98,2,1,1,1,1,1,6,6,2,11,5,0,1,0,0,0,0,0,2,2,1
0,4,0,0,41,3,3,2,3,4,2,1,6,6,7,3,0,0,1,0,0,0,0,2,1,1
1,2,1,1,16,1,1,1,1,1,1,1,1,0,2,8,1,0,0,0,0,0,0,2,1,1
1,4,0,0,82,5,1,4,3,1,4,1,7,8,9,5,0,0,0,0,0,0,0,3,3,1
0,2,1,1,1,1,1,1,1,1,1,2,1,2,2,6,0,0,0,0,0,0,1,2,3,0
1,2,1,0,64,1,1,1,1,1,1,1,1,0,3,7,0,0,0,0,0,0,0,1,2,1
1,4,0,0,68,2,2,3,1,1,1,1,3,5,12,2,0,0,0,0,0,0,0,1,3,0
1,2,0,1,98,1,1,1,1,1,1,4,6,1,4,8,0,0,0,0,0,0,0,2,3,1
1,3,0,0,32,1,1,1,1,1,1,1,5,1,5,7,0,0,0,0,0,0,0,3,2,1
1,4,0,0,87,3,1,3,1,1,2,1,6,7,8,3,0,0,0,0,0,0,0,3,3,0
1,4,0,0,84,2,1,2,4,2,2,1,2,8,6,1,0,0,0,0,0,0,0,1,2,1
1,3,1,1,3,4,1,1,1,1,1,11,3,4,10,8,0,1,0,0,0,0,0,3,3,1
1,4,0,2,34,3,1,1,1,1,4,2,7,6,11,5,1,0,0,0,0,0,0,3,2,1
1,2,0,0,23,1,3,2,2,2,1,2,5,2,11,5,0,0,0,0,0,0,1,1,3,0
1,2,1,1,37,1,1,1,1,1,1,2,1,1,2,5,1,0,0,0,0,0,0,2,1,0
1,4,0,1,22,2,1,1,1,1,1,1,4,4,8,2,0,0,0,0,0,0,0,2,1,1
1,1,1,1,19,1,1,1,1,1,1,3,1,1,3,7,0,0,0,0,0,0,0,2,3,1
1,4,0,0,7,2,3,4,3,2,3,1,4,10,8,1,1,0,0,1,0,0,1,1,1,0
0,4,0,1,52,5,1,2,2,3,3,8,8,9,8,6,0,0,0,0,0,0,0,2,3,0
1,1,0,0,91,1,1,1,1,1,1,1,1,0,2,8,0,0,0,0,0,0,0,3,3,0
1,4,0,0,93,2,2,2,1,1,1,1,3,7,13,2,0,0,0,0,0,1,0,1,1,1
1,2,1,0,78,1,1,1,1,1,1,2,3,0,3,8,0,0,0,0,0,0,0,2,1,1
1,4,0,1,23,3,3,2,2,2,4,6,5,6,8,3,0,0,0,0,0,0,0,2,3,1
1,3,0,1,83,2,1,1,1,1,2,3,9,2,9,6,0,0,0,0,0,0,0,3,3,1
1,2,0,1,92,1,1,1,1,1,1,2,2,0,3,5,0,0,0,0,0,0,0,3,1,1
1,3,0,0,4,1,1,1,1,1,3,1,6,1,6,6,0,0,0,0,0,0,0,3,2,1
1,5,0,0,32,4,5,3,2,4,3,1,4,7,9,1,0,0,0,1,0,0,0,2,2,1
1,5,0,0,27,4,2,1,2,2,1,1,6,7,11,2,1,0,1,0,0,0,0,1,2,1
